TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection,Database
69,1402,0.0,0.05,0.75,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
70,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
71,1402,0.0,0.05,0.65,0.8,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
72,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
73,1402,0.0,0.0,0.6,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
74,1402,0.0,0.05,0.7,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
75,1402,0.0,0.0,0.85,0.1,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
76,1402,0.0,0.05,0.7,0.1,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
77,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
78,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
79,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
80,1402,0.0,0.0,0.95,0.8,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
81,1402,0,0.85,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
82,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
83,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
84,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
85,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
86,1402,0,0,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
87,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
88,1402,0.0,0.0,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
89,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
90,1402,0.0,0.05,0.7,0.8,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
91,1402,0.0,0.0,0.5,0.7,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
92,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
93,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
94,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
95,1402,0.0,0.0,0.5,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
96,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
97,1402,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
98,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
99,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
100,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
101,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
102,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
103,1402,0.0,0.05,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
104,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
105,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
106,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
107,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
108,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
109,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
110,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
111,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
112,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
113,1402,0.0,0.55,0.6,0.2,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
114,1402,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
115,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
116,1402,0.0,0.0,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
117,1402,0.0,0.0,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
118,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
119,1402,0.0,0.0,0.25,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
120,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
121,1402,0.1,0.15,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
122,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
123,1402,0.1,0.9,0.5,0.2,Type-2,devstral:24b,fork_M1,primary_M1,apollo.db
124,1402,0,0,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
125,1402,0.0,0.0,0.0,0.7,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
126,1402,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
127,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
128,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
129,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
130,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
131,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
132,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
133,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
134,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
135,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
136,1402,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
137,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
138,1402,0.0,0.0,0.0,0.95,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
139,1402,0,0.05,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
140,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
141,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
142,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
143,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
144,1402,0.0,0.0,0.25,0.75,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
145,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
146,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
147,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
148,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
149,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
150,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
151,1402,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
152,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
153,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
154,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
155,1402,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
156,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
157,1402,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
158,1402,0,0.05,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
159,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
160,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
161,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
162,1402,0.0,0.0,0.0,1.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
163,1402,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
164,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
165,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
166,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
167,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
168,1402,0,0.05,0,0,Type-2,devstral:24b,fork_M1,primary_M1,apollo.db
169,1402,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
170,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
171,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
172,1402,0,0.05,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
173,1402,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
174,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
175,1402,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
176,1402,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
177,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
178,1402,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
179,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
180,1402,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
181,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
182,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
183,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
184,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
185,1402,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
186,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
187,1402,0.0,0.0,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
188,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
189,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
190,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
191,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
192,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
193,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
194,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
195,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
196,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
197,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
198,1402,0.0,0.0,0.0,0.6,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
199,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
200,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
201,1402,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
202,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
203,1402,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
204,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
205,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
206,1402,0.0,0.0,0.15,0.85,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
207,1402,0.9,0.1,0.85,0.0,Type-1,devstral:24b,fork_M1,primary_M1,apollo.db
208,1402,0.0,0.0,0.85,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
209,1402,0,0,0.65,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
210,1402,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
211,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
212,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
213,1402,0,0,0.2,0.8,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
214,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
215,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
216,1402,0.0,0.0,0.5,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
217,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
218,1402,0,0.05,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
219,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
220,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
221,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
222,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
223,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
224,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
225,1402,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
226,1402,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
227,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
228,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
229,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
230,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
231,1402,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
232,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
233,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
234,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
235,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
236,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
237,1402,0.0,0.0,0.0,0.7,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
238,1402,0.0,0.0,0.5,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
239,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
240,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
241,1402,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
242,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
243,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
244,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
245,1402,0,0,0,0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
246,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
247,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
248,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
249,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
250,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
251,1402,0,0,0.2,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
252,1402,0,0.05,0,0,Type-2,devstral:24b,fork_M1,primary_M1,apollo.db
253,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
254,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
255,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
256,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
257,1402,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
258,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
259,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
260,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
261,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
262,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
263,1402,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
264,1402,0.0,0.05,0.8,0.1,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
265,1402,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
266,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
267,1402,0,0.05,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
268,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
269,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
270,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
271,1402,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
272,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
273,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
274,1402,0,0.1,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
275,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
276,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
277,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
278,1402,0,0,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
279,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
280,1402,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
281,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
282,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
283,1402,0,0,0,0,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
284,1402,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
285,1402,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,apollo.db
286,1402,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,apollo.db
