TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection,Database
30,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
31,364,0.0,0.0,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
32,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
33,364,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
34,364,0.0,0.05,0.7,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
35,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
36,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
37,364,0.0,0.0,0.2,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
38,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
39,364,0,0.05,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
40,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
41,364,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
42,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
43,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
44,364,0.0,0.0,0.1,0.2,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
45,364,0.0,0.0,0.0,0.2,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
46,364,0.0,0.0,0.1,0.05,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
47,364,0.0,0.0,0.0,0.05,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
48,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
49,364,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
50,364,0.0,0.0,0.05,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
51,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
52,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
53,364,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
54,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
55,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
56,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
57,364,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
58,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
59,364,0,0,0.6,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
60,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
61,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
62,364,0.0,0.0,0.2,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
63,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
64,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
65,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
66,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
67,364,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
68,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
69,364,0.0,0.05,0.9,0.1,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
70,364,0.0,0.5,0.9,0.1,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
71,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
72,364,0.0,0.5,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
73,364,0.0,0.0,0.5,0.3,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
74,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
75,364,0.0,0.0,0.0,0.2,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
76,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
77,364,0,0,0.05,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
78,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
79,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
80,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
81,364,0.0,0.0,0.0,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
82,364,0,0.05,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
83,364,0.0,0.0,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
84,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
85,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
86,364,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
87,364,0.0,0.0,0.0,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
88,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
89,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
90,364,0.0,0.0,0.0,1.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
91,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
92,364,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
93,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
94,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
95,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
96,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
97,364,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
98,364,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
99,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
100,364,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
101,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
102,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
103,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
104,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
105,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
106,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
107,364,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
108,364,0.0,0.0,0.1,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
109,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
110,364,0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
111,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
112,364,0.0,0.0,0.1,0.05,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
113,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
114,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
115,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
116,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
117,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
118,364,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
119,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
120,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
121,364,0,0.05,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
122,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
123,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
124,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
125,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
126,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
127,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
128,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
129,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
130,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
131,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
132,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
133,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
134,364,0.0,0.05,0.9,0.1,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
135,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
136,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
137,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
138,364,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
139,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
140,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
141,364,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
142,364,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
143,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
144,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
145,364,0.0,0.05,0.15,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
146,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
147,364,0,0.05,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
148,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
149,364,0.0,0.05,0.1,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
150,364,0.0,0.0,0.0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
151,364,0.0,0.0,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
152,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
153,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
154,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
155,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
156,364,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
157,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
158,364,0.0,0.0,0.0,0.2,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
159,364,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
160,364,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
161,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
162,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
163,364,0.1,0.85,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
164,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
165,364,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
166,364,0,0,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
167,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
168,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
169,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
170,364,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
171,364,0.0,0.0,0.2,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
172,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
173,364,0.0,0.25,0.75,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
174,364,0,0.85,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
175,364,0.0,0.0,0.0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
176,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
177,364,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
178,364,0,0.05,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
179,364,0.0,0.05,0.7,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
180,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
181,364,0,0.05,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
182,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
183,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
184,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
185,364,0,0.05,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
186,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
187,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
188,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
189,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
190,364,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
191,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
192,364,0,0.1,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
193,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
194,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
195,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
196,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
197,364,0.0,0.05,0.05,0.2,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
198,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
199,364,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
200,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
201,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
202,364,0.0,0.0,0.05,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
203,364,0,0,0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
204,364,0.0,0.0,0.05,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
205,364,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
206,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
207,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
208,364,0.1,0.2,0.5,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
209,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
210,364,0,0.05,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
211,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
212,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
213,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
214,364,0.0,0.05,0.9,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
215,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
216,364,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
217,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
218,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
219,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
220,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
221,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
222,364,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
223,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
224,364,0.0,0.65,0.9,0.2,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
225,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
226,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
227,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
228,364,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
229,364,0.0,0.05,0.6,0.1,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
230,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
231,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
232,364,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
233,364,0.0,0.0,0.5,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
234,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
235,364,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
236,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
237,364,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
238,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
239,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
240,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
241,364,0.0,0.0,0.0,0.2,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
242,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
243,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
244,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
245,364,0.0,0.0,0.5,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
246,364,0,0.15,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
247,364,0.0,0.0,0.5,0.6,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
248,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
249,364,0.0,0.0,0.0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
250,364,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
251,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
252,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
253,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
254,364,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
255,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
256,364,0,0.1,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
257,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
258,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
259,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
260,364,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
261,364,0.9,0.65,0.85,0,Type-1,devstral:24b,fork_M1,primary_M1,Spring-micro.db
262,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
263,364,0.0,0.0,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
264,364,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-micro.db
265,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
266,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
267,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
268,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
269,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
270,364,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
271,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
272,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
273,364,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-micro.db
