TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection,Database
51,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
52,1746,0.05,0.1,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
53,1746,0.05,0.05,0.9,0.7,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
54,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
55,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
56,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
57,1746,0.0,0.75,0.25,0.0,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
58,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
59,1746,0.0,0.15,0.7,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
60,1746,0.05,0.05,0.85,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
61,1746,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
62,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
63,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
64,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
65,1746,0.85,0.95,0.75,0.6,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
66,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
67,1746,0.85,0.75,0.6,0,Type-1,devstral:24b,fork_M1,primary_M1,jaeger.db
68,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
69,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
70,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
71,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
72,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
73,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
74,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
75,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
76,1746,0.05,0.9,0.8,0.0,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
77,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
78,1746,0,0,0.6,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
79,1746,0.0,0.0,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
80,1746,0.0,0.0,0.9,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
81,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
82,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
83,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
84,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
85,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
86,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
87,1746,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
88,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
89,1746,0.0,0.65,0.85,0.2,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
90,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
91,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
92,1746,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
93,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
94,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
95,1746,0.05,0.1,0.85,0.2,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
96,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
97,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
98,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
99,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
100,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
101,1746,0.1,0.9,0.5,0,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
102,1746,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
103,1746,0.05,0.1,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
104,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
105,1746,0.95,0.7,0.6,0.1,Type-1,devstral:24b,fork_M1,primary_M1,jaeger.db
106,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
107,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
108,1746,0.05,0.05,0.8,0.7,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
109,1746,0.0,0.5,0.7,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
110,1746,0.0,0.0,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
111,1746,0.1,0.15,0.75,0.2,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
112,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
113,1746,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
114,1746,0.0,0.0,0.5,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
115,1746,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
116,1746,0.05,0.2,0.75,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
117,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
118,1746,0.0,0.0,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
119,1746,0.05,0.1,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
120,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
121,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
122,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
123,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
124,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
125,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
126,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
127,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
128,1746,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
129,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
130,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
131,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
132,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
133,1746,0,0.95,0.7,0,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
134,1746,0.05,0.1,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
135,1746,0.0,0.0,0.5,0.3,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
136,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
137,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
138,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
139,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
140,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
141,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
142,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
143,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
144,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
145,1746,0.0,0.0,0.6,0.9,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
146,1746,0,0.85,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
147,1746,0.0,0.05,0.75,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
148,1746,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
149,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
150,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
151,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
152,1746,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
153,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
154,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
155,1746,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
156,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
157,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
158,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
159,1746,0.0,0.05,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
160,1746,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
161,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
162,1746,0.05,0.6,0.8,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
163,1746,0.1,0.95,0.6,0.1,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
164,1746,0,0,0.65,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
165,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
166,1746,0.05,0.1,0.9,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
167,1746,0.05,0.1,0.8,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
168,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
169,1746,0.1,0.85,0.7,0.3,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
170,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
171,1746,0,0,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
172,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
173,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
174,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
175,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
176,1746,0.05,0.1,0.7,0.2,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
177,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
178,1746,0,0,0.15,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
179,1746,0.1,0.15,0.8,0.05,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
180,1746,0.05,0.1,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
181,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
182,1746,0,0.1,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
183,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
184,1746,0.05,0.1,0.75,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
185,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
186,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
187,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
188,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
189,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
190,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
191,1746,0.0,0.85,0.75,0.0,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
192,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
193,1746,0,0,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
194,1746,0,0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
195,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
196,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
197,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
198,1746,0.0,0.15,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
199,1746,0.1,0.85,0.7,0.05,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
200,1746,0.1,0.85,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
201,1746,0.0,0.05,0.7,0.2,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
202,1746,0,0,0.5,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
203,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
204,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
205,1746,0.05,0.05,0.95,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
206,1746,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
207,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
208,1746,0.05,0.1,0.9,0.2,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
209,1746,0.0,0.0,0.2,0.8,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
210,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
211,1746,0.05,0.9,0.75,0.1,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
212,1746,0.1,0.1,0.75,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
213,1746,0,0.65,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
214,1746,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
215,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
216,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
217,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
218,1746,0.0,0.95,0.0,0.0,Type-2,devstral:24b,fork_M1,primary_M1,jaeger.db
219,1746,0.1,0.2,0.7,0.05,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
220,1746,0.05,0.05,0.95,0.05,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
221,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
222,1746,0.95,0.05,0.05,0.0,Type-1,devstral:24b,fork_M1,primary_M1,jaeger.db
223,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
224,1746,0.0,0.05,0.9,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
225,1746,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
226,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
227,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
228,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
229,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
230,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
231,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
232,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
233,1746,0.0,0.0,0.5,0.7,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
234,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
235,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
236,1746,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
237,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
238,1746,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
239,1746,0.0,0.05,0.9,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
240,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
241,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
242,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
243,1746,0,0,0.5,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
244,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
245,1746,0.0,0.25,0.75,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
246,1746,0.0,0.05,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
247,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
248,1746,0.05,0.05,0.85,0.9,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
249,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
250,1746,0.05,0.1,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
251,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
252,1746,0.9,0.1,0.05,0.0,Type-1,devstral:24b,fork_M1,primary_M1,jaeger.db
253,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
254,1746,0,0,0.65,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
255,1746,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
256,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
257,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
258,1746,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
259,1746,0.05,0.1,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
260,1746,0.0,0.15,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
261,1746,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
262,1746,0.0,0.5,0.8,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
263,1746,0.0,0.0,0.9,0.1,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
264,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
265,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
266,1746,0.1,0.15,0.75,0.2,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
267,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
268,1746,0.0,0.05,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
269,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
270,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
271,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
272,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
273,1746,0.0,0.0,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
274,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
275,1746,0.0,0.0,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
276,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
277,1746,0.0,0.05,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
278,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
279,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
280,1746,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,jaeger.db
281,1746,0.1,0.85,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,jaeger.db
