TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection,Database
50,53,0.9,0.1,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
51,54,1,0,0,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
52,55,0.9,0.0,0.1,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
53,56,0.9,0.05,0.02,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
54,57,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
55,57,0.8,0.95,0.7,0.6,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
56,58,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
57,59,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
58,60,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
59,61,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
60,62,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
61,63,0,0.95,0.75,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
62,64,0,0.85,0.15,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
63,65,0.8,0.0,0.5,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
64,66,0.8,0.0,0.5,0.9,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
65,67,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
66,110,0.85,0.0,0.95,0.0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
67,110,0.5,0.8,0.9,0.6,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
68,114,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
69,4654,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
70,114,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
71,117,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
72,115,0.0,0.55,0.9,0.0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
73,115,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
74,115,0.1,0.9,0.6,0.3,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
75,118,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
76,8689,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
77,68,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
78,69,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
79,70,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
80,71,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
81,72,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
82,73,0.95,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
83,74,0.9,0.5,0.8,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
84,75,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
85,76,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
86,77,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
87,78,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
88,79,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
89,80,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
90,81,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
91,82,0,0.95,0,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
92,83,0.95,0.05,0.05,0.05,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
93,84,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
94,85,0.95,0,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
95,86,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
96,87,0,0.98,0,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
97,88,0,0.95,0.05,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
98,89,0.9,0.1,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
99,90,0.95,0.05,0.05,0.05,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
100,91,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
101,92,0.9,0.0,0.05,0.05,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
102,93,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
103,94,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
104,95,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
105,96,0,0.95,0,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
106,97,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
107,98,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
108,99,0.9,0.1,0.1,0.05,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
109,100,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
110,101,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
111,102,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
112,103,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
113,104,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
114,105,0.95,0,0,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
115,106,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
116,107,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
117,108,0.95,0.05,0.1,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
118,109,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
119,110,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
120,111,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
121,112,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
122,113,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
123,114,0.9,0.1,0.85,0.7,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
124,115,0.9,0.85,0.6,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
125,116,0.9,0.15,0.85,0.7,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
126,117,0.5,0.8,0.9,0.1,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
127,118,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
128,119,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
129,120,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
130,121,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
131,122,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
132,123,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
133,124,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
134,125,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
135,126,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
136,127,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
137,128,0.0,0.95,0.8,0.7,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
138,129,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
139,130,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
140,131,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
141,132,0.9,0.05,0.05,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
142,133,0,0,0.95,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
143,134,0.9,0.1,0.1,0.05,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
144,135,0,0.95,0.95,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
145,136,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
146,137,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
147,138,0,0.95,0,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
148,139,0.9,0.0,0.2,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
149,140,0.95,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
150,141,0,0.85,0.15,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
151,142,0.9,0.05,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
152,143,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
153,144,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
154,145,0.9,0,0.1,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
155,146,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
156,147,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
157,148,0.9,0.1,0.1,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
158,149,0.95,0.05,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
159,150,0.95,0.05,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
160,151,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
161,152,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
162,153,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
163,154,0.9,0.05,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
164,155,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
165,156,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
166,157,0.9,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
167,158,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
168,159,0.98,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
169,160,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
170,161,0,0.05,0.95,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
171,162,0.95,0.05,0.05,0.05,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
172,163,0.9,0.05,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
173,164,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
174,165,0.95,0.05,0.05,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
175,166,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
176,167,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
177,168,1,0,0,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
178,169,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
179,170,0,0,0.95,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
180,171,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
181,172,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
182,173,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
183,174,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
184,175,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
185,176,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
186,177,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
187,178,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
188,179,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
189,180,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
190,181,0.95,0.05,0.05,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
191,182,0.9,0.05,0.05,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
192,183,0,0.95,0.98,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
193,184,0,0.98,0.1,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
194,185,0,0.95,0.85,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
195,186,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
196,187,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
197,188,0.95,0.05,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
198,189,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
199,190,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
200,191,0.9,0.1,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
201,192,0,0.95,0.05,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
202,193,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
203,194,0,0.95,0.05,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
204,195,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
205,196,0,0,0.9,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
206,197,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
207,198,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
208,199,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
209,200,0,0.95,0,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
210,201,0.95,0.05,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
211,202,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
212,203,0.95,0,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
213,204,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
214,205,0,0,0.95,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
215,206,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
216,207,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
217,208,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
218,209,0.95,0.05,0,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
219,210,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
220,211,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
221,212,0.9,0.05,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
222,213,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
223,214,0.95,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
224,215,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
225,216,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
226,217,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
227,218,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
228,219,0,0.95,0,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
229,220,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
230,221,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
231,222,0.95,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
232,223,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
233,224,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
234,225,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
235,226,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
236,227,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
237,228,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
238,229,0.85,0.95,0.1,0.1,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
239,230,0.95,0.05,0.05,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
240,231,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
241,232,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
242,233,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
243,234,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
244,235,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
245,236,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
246,237,0.9,0.1,0.05,0.05,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
247,238,0.95,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
248,239,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
249,240,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
250,241,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
251,242,0.95,0.05,0.01,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
252,243,0.95,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
253,244,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
254,245,0.8,0.95,0.1,0.05,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
255,246,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
256,247,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
257,248,0.8,0.0,0.2,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
258,249,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
259,250,0.95,0.05,0.1,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
260,251,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
261,252,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
262,253,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
263,254,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
264,255,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
265,256,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
266,257,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
267,258,0,0,0.95,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
268,259,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Lakeside.db
269,260,0.95,0.05,0.05,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
270,261,0,0,0.95,0,Type-3,devstral:24b,fork_M2,primary_M2,Lakeside.db
271,262,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
272,263,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
273,264,1,0.95,0,0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
274,265,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
275,266,0.9,0.05,0.02,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
276,267,0,0.95,0.75,0,Type-2,devstral:24b,fork_M2,primary_M2,Lakeside.db
277,268,0.95,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
278,269,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Lakeside.db
