TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection,Database
33,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
34,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
35,2801,0.9,0.05,0.8,0.7,Type-1,devstral:24b,fork_M1,primary_M1,Google-demo.db
36,2801,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
37,2801,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
38,2801,0.0,0.05,0.05,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
39,2801,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
40,2801,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
41,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
42,2801,0,0,0,0.05,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
43,2801,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
44,2801,0,0,0.1,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
45,2801,0.0,0.05,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
46,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
47,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
48,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
49,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
50,2801,0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
51,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
52,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
53,2801,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
54,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
55,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
56,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
57,2801,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
58,2801,0,0,0.05,0.05,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
59,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
60,2801,0.0,0.0,0.05,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
61,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
62,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
63,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
64,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
65,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
66,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
67,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
68,2801,0.0,0.0,0.05,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
69,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
70,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
71,2801,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
72,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
73,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
74,2801,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
75,2801,0.0,0.0,0.0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
76,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
77,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
78,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
79,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
80,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
81,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
82,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
83,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
84,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
85,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
86,2801,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
87,2801,0.0,0.0,0.0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
88,2801,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
89,2801,0.0,0.05,0.05,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
90,2801,0,0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
91,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
92,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
93,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
94,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
95,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
96,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
97,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
98,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
99,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
100,2801,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
101,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
102,2801,0.0,0.05,0.85,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
103,2801,0.0,0.05,0.2,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
104,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
105,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
106,2801,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
107,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
108,2801,0.0,0.0,0.0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
109,2801,0.9,0.85,0.75,0.6,Type-1,devstral:24b,fork_M1,primary_M1,Google-demo.db
110,2801,0.0,0.05,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
111,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
112,2801,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
113,2801,0,0.05,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
114,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
115,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
116,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
117,2801,0.0,0.05,0.9,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
118,2801,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
119,2801,0.1,0.15,0.75,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
120,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
121,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
122,2801,0.0,0.0,0.0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
123,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
124,2801,0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
125,2801,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
126,2801,0,0.05,0.15,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
127,2801,0.0,0.0,0.0,0.75,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
128,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
129,2801,0.0,0.0,0.2,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
130,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
131,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
132,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
133,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
134,2801,0.0,0.0,0.0,0.7,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
135,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
136,2801,0,0.05,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
137,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
138,2801,0,0,0.85,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
139,2801,0.0,0.0,0.0,0.6,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
140,2801,0.0,0.0,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
141,2801,0.0,0.0,0.0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
142,2801,0,0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
143,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
144,2801,0.1,0.2,0.7,0.5,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
145,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
146,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
147,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
148,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
149,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
150,2801,0.0,0.0,0.0,0.7,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
151,2801,0.0,0.05,0.15,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
152,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
153,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
154,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
155,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
156,2801,0.0,0.0,0.05,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
157,2801,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
158,2801,0.0,0.05,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
159,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
160,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
161,2801,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
162,2801,0.1,0.15,0.2,0.7,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
163,2801,0,0.05,0.15,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
164,2801,0.05,0.1,0.25,0.6,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
165,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
166,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
167,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
168,2801,0.0,0.0,0.15,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
169,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
170,2801,0.0,0.0,0.05,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
171,2801,0.0,0.05,0.2,0.75,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
172,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
173,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
174,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
175,2801,0,0,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
176,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
177,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
178,2801,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
179,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
180,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
181,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
182,2801,0.0,0.0,0.0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
183,2801,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
184,2801,0.0,0.05,0.9,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
185,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
186,2801,0.0,0.0,0.05,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
187,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
188,2801,0,0.05,0.7,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
189,2801,0.0,0.15,0.85,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
190,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
191,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
192,2801,0.0,0.0,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
193,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
194,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
195,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
196,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
197,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
198,2801,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
199,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
200,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
201,2801,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
202,2801,0.0,0.0,0.0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
203,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
204,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
205,2801,0.0,0.0,0.25,0.7,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
206,2801,0,0.05,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
207,2801,0,0,0.15,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
208,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
209,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
210,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
211,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
212,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
213,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
214,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
215,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
216,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
217,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
218,2801,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
219,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
220,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
221,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
222,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
223,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
224,2801,0.0,0.0,0.0,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
225,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
226,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
227,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
228,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
229,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
230,2801,0.0,0.0,0.0,0.05,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
231,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
232,2801,0,0,0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
233,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
234,2801,0.0,0.05,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
235,2801,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
236,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
237,2801,0,0,0.15,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
238,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
239,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
240,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
241,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
242,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
243,2801,0,0,0,0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
244,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
245,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
246,2801,0,0,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
247,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
248,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
249,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
250,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
251,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
252,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
253,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
254,2801,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
255,2801,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
256,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
257,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
258,2801,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
259,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
260,2801,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
261,2801,0.0,0.0,0.05,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
262,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
263,2801,0,0.05,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Google-demo.db
264,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
265,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
266,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
267,2801,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
268,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
269,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
270,2801,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Google-demo.db
