TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection,Database
45,212,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
46,213,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
47,120,0.1,0.15,0.2,0.7,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
48,151,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
49,151,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
50,163,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
51,16,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
52,76,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
53,67,0.0,0.05,0.9,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
54,185,0.0,0.0,0.0,0.6,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
55,148,0.0,0.0,0.05,0.9,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
56,108,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
57,143,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
58,67,0.1,0.25,0.75,0.05,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
59,141,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
60,171,0.95,0.98,0.75,0.6,Type-2,devstral:24b,primary_M1,primary_M1,Cqrs.db
61,227,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
62,203,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
63,152,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
64,2,0,0.05,0.9,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
65,235,0.0,0.0,0.5,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
66,204,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
67,227,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
68,206,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
69,203,0.0,0.05,0.95,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
70,71,0.8,0.95,0.6,0,Type-2,devstral:24b,primary_M1,primary_M1,Cqrs.db
71,67,0.0,0.0,0.2,0.8,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
72,144,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
73,198,0.0,0.5,0.8,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
74,146,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
75,155,0.0,0.15,0.7,0.6,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
76,52,0.0,0.0,0.5,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
77,36,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
78,136,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
79,236,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
80,77,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
81,160,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
82,36,0.0,0.0,0.05,0.95,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
83,101,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
84,202,0.0,0.05,0.95,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
85,23,0.0,0.0,0.5,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
86,198,0.1,0.15,0.6,0.2,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
87,196,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
88,208,0.9,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
89,209,0.9,0.05,0.05,0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
90,224,0.85,0.95,0.05,0.0,Type-2,devstral:24b,primary_M1,primary_M1,Cqrs.db
91,225,0.95,0.05,0.05,0.9,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
92,212,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
93,213,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
94,215,0.0,0.0,0.0,0.9,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
95,72,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
96,82,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
97,162,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
98,185,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
99,204,0.1,0.2,0.7,0.05,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
100,146,0.0,0.2,0.85,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
101,200,0,0.95,0.85,0,Type-2,devstral:24b,primary_M1,primary_M1,Cqrs.db
102,206,0.1,0.2,0.8,0.05,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
103,167,0,0.05,0.9,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
104,60,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
105,67,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
106,220,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
107,238,0.0,0.0,0.15,0.85,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
108,56,0.0,0.0,0.05,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
109,189,0.0,0.05,0.95,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
110,207,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
111,231,0.0,0.05,0.95,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
112,116,0,0.15,0.85,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
113,15,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
114,213,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
115,129,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
116,61,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
117,128,0.0,0.0,0.5,0.7,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
118,151,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
119,216,0.0,0.0,0.05,0.95,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
120,128,0.0,0.05,0.7,0.9,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
121,208,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
122,228,0.0,0.0,0.0,0.8,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
123,228,0.0,0.0,0.05,0.9,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
124,225,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
125,212,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
126,213,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
127,120,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
128,213,0.0,0.0,0.0,0.9,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
129,115,0.0,0.0,0.1,0.9,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
130,208,0.9,0.1,0.1,0.05,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
131,209,0.9,0.05,0.05,0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
132,224,0.8,0.05,0.95,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
133,225,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
134,212,0.9,0.05,0.05,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
135,213,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
136,78,0.0,0.05,0.85,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
137,199,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
138,161,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
139,196,0.0,0.05,0.7,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
140,181,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
141,157,0.1,0.25,0.75,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
142,182,0.0,0.0,0.2,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
143,239,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
144,72,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
145,78,0.0,0.5,0.9,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
146,100,0.0,0.25,0.75,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
147,236,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
148,55,0.0,0.0,0.0,0.5,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
149,218,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
150,53,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
151,152,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
152,151,0.9,0.1,0.2,0.3,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
153,85,0,0,0.1,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
154,101,0.0,0.05,0.9,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
155,75,0.0,0.05,0.85,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
156,101,0.0,0.15,0.85,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
157,141,0,0.1,0.85,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
158,67,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
159,192,0.0,0.25,0.75,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
160,81,0.1,0.2,0.75,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
161,138,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
162,206,0.0,0.0,0.0,0.8,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
163,50,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
164,204,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
165,6,0.0,0.05,0.95,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
166,137,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
167,103,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
168,183,0.0,0.05,0.75,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
169,143,0.0,0.0,0.5,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
170,143,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
171,60,0.5,0.7,0.8,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
172,193,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
173,67,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
174,230,0,0,0.05,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
175,176,0.0,0.75,0.9,0.6,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
176,175,0.05,0.7,0.85,0.6,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
177,67,0.0,0.5,0.9,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
178,61,0.0,0.0,0.0,0.5,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
179,192,0.0,0.0,0.05,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
180,148,0.0,0.1,0.9,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
181,140,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
182,142,0,0.05,0.7,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
183,218,0.0,0.0,0.05,0.1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
184,77,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
185,98,0.0,0.05,0.9,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
186,162,0.0,0.05,0.6,0.8,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
187,4,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
188,189,0.0,0.5,0.8,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
189,188,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
190,67,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
191,143,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
192,159,0,0,0.15,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
193,172,0,0,0.25,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
194,205,0.0,0.0,0.85,0.7,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
195,60,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
196,87,0.0,0.8,0.5,0.0,Type-2,devstral:24b,primary_M1,primary_M1,Cqrs.db
197,162,0,0.15,0.9,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
198,73,0.1,0.7,0.95,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
199,137,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
200,101,0.0,0.0,0.65,0.9,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
201,227,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
202,84,0.0,0.05,0.7,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
203,69,0,0.05,0.15,0.8,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
204,162,0.0,0.05,0.9,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
205,194,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
206,162,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
207,110,0,0,0.2,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
208,130,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
209,131,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
210,224,0.85,0.95,0.1,0.05,Type-2,devstral:24b,primary_M1,primary_M1,Cqrs.db
211,225,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
212,134,0.9,0.05,0.05,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
213,135,0.9,0.1,0.1,0.1,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
214,128,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
215,128,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
216,151,0.0,0.95,0.8,0.7,Type-2,devstral:24b,primary_M1,primary_M1,Cqrs.db
217,120,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
218,61,0,0.05,0.95,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
219,213,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
220,106,0.0,0.0,0.0,0.0,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
221,239,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
222,31,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
223,128,0.0,0.0,0.0,0.9,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
224,210,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
225,211,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
226,35,1.0,0.0,0.0,0.0,Type-1,devstral:24b,primary_M1,primary_M1,Cqrs.db
227,61,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
228,208,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
229,110,0.0,0.15,0.85,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
230,231,0.1,0.25,0.85,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
231,230,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
232,183,0.0,0.05,0.9,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
233,221,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
234,200,0,0.05,0.95,0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
235,65,0.0,0.05,0.8,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
236,147,0.0,0.05,0.8,0.1,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
237,162,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
238,107,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
239,158,0.0,0.0,0.05,0.8,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
240,196,0.0,0.5,0.6,0.0,Type-3,devstral:24b,primary_M1,primary_M1,Cqrs.db
241,204,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
242,196,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
243,196,-1,-1,-1,-1,Type-4,devstral:24b,primary_M1,primary_M1,Cqrs.db
0,0,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
1,1,0.95,0.05,0.05,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
2,2,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
3,3,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Cqrs.db
4,4,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Cqrs.db
5,5,0.9,0.1,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
6,6,0.9,0.1,0.1,0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
7,7,0.8,0.2,0,0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
8,8,0.9,0.05,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
9,9,0.9,0.5,0.1,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
10,10,0.95,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
11,11,0.8,0.95,0.1,0,Type-2,devstral:24b,fork_M2,primary_M2,Cqrs.db
12,12,0.9,0,0.1,0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
13,13,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Cqrs.db
14,14,0.95,0.0,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
15,15,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Cqrs.db
16,16,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Cqrs.db
17,17,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Cqrs.db
18,18,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
19,19,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
20,20,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
21,21,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Cqrs.db
22,22,0.9,0.1,0.2,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
23,23,0.9,0.1,0.2,0.1,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
24,24,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
25,222,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
26,223,0.9,0.1,0.05,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
27,210,0.8,0.05,0.95,0.1,Type-3,devstral:24b,fork_M2,primary_M2,Cqrs.db
28,211,-1,-1,-1,-1,Type-4,devstral:24b,fork_M2,primary_M2,Cqrs.db
29,29,0.9,0.05,0.02,0.03,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
30,36,1.0,0.0,0.0,0.0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
31,222,0.95,0.05,0,0,Type-1,devstral:24b,fork_M2,primary_M2,Cqrs.db
