TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection,Database
54,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
55,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
56,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
57,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
58,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
59,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
60,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
61,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
62,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
63,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
64,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
65,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
66,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
67,295,0,0,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
68,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
69,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
70,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
71,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
72,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
73,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
74,295,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
75,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
76,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
77,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
78,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
79,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
80,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
81,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
82,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
83,295,0,0,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
84,295,0,0,0.5,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
85,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
86,295,0.0,0.05,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
87,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
88,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
89,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
90,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
91,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
92,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
93,295,0,0,0.35,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
94,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
95,295,0,0.05,0.7,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
96,295,0,0,0.65,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
97,295,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
98,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
99,295,0,0.2,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
100,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
101,295,0,0,0.3,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
102,295,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
103,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
104,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
105,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
106,295,0,0,0,0,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
107,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
108,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
109,295,0,0.05,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
110,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
111,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
112,295,0,0,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
113,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
114,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
115,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
116,295,0.0,0.0,0.0,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
117,295,0.0,0.05,0.6,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
118,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
119,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
120,295,0,0.15,0.7,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
121,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
122,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
123,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
124,295,0,0,0.2,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
125,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
126,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
127,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
128,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
129,295,0,0.2,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
130,295,0,0.05,0.6,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
131,295,0,0.15,0.65,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
132,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
133,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
134,295,0,0,0.5,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
135,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
136,295,0.0,0.05,0.6,0.1,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
137,295,0,0,0.15,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
138,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
139,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
140,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
141,295,0,0.1,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
142,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
143,295,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
144,295,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
145,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
146,295,0,0,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
147,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
148,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
149,295,0,0,0.3,0.5,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
150,295,0,0,0.15,0.2,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
151,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
152,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
153,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
154,295,0,0,0.15,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
155,295,0,0.25,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
156,295,0,0,0.6,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
157,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
158,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
159,295,0,0.1,0.5,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
160,295,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
161,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
162,295,0,0,0.25,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
163,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
164,295,0,0.1,0.65,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
165,295,0,0,0.6,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
166,295,0,0,0.5,0.3,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
167,295,0,0,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
168,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
169,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
170,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
171,295,0,0.25,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
172,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
173,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
174,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
175,295,0,0,0.5,0.2,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
176,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
177,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
178,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
179,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
180,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
181,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
182,295,0,0.95,0.05,0,Type-2,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
183,295,0,0,0.65,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
184,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
185,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
186,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
187,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
188,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
189,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
190,295,0,0.25,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
191,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
192,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
193,295,0,0.75,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
194,295,0,0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
195,295,0,0,0.3,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
196,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
197,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
198,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
199,295,0,0.75,0.8,0.6,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
200,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
201,295,0,0,0.65,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
202,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
203,295,0,0.85,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
204,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
205,295,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
206,295,0,0,0.5,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
207,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
208,295,0.0,0.05,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
209,295,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
210,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
211,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
212,295,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
213,295,0,0.1,0.75,0.05,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
214,295,0,0.05,0.7,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
215,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
216,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
217,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
218,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
219,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
220,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
221,295,0,0.05,0.8,0.1,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
222,295,0,0,0.2,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
223,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
224,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
225,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
226,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
227,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
228,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
229,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
230,295,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
231,295,0.0,0.05,0.9,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
232,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
233,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
234,295,0.0,0.05,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
235,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
236,295,0,0,0.5,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
237,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
238,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
239,295,0,0.15,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
240,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
241,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
242,295,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
243,295,0,0,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
244,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
245,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
246,295,0,0,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
247,295,0,0.25,0.6,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
248,295,0,0,0.6,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
249,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
250,295,0,0,0.95,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
251,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
252,295,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
253,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
254,295,0,0,0.15,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
255,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
256,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
257,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
258,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
259,295,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
260,295,0,0,0.15,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
261,295,0,0,0.2,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
262,295,0,0,0.7,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
263,295,0,0.85,0.9,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
264,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
265,295,0,0,0.25,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
266,295,0,0,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
267,295,0.0,0.0,0.05,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
268,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
269,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
270,295,0,0,0.5,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
271,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
272,295,0,0,0.25,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
273,295,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
274,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
275,295,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
276,295,0,0.65,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
277,295,0,0,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
278,295,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Ftgo-application.db
