TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection,Database
75,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
76,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
77,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
78,104,0,0,0.05,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
79,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
80,104,0.5,0.7,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
81,104,0.9,0.85,0.0,0.0,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
82,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
83,104,0.9,0.1,0.8,0.2,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
84,104,0.0,0.0,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
85,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
86,104,0,0.05,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
87,104,0.1,0.25,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
88,104,0.0,0.0,0.65,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
89,104,0,0.15,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
90,104,0.0,0.5,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
91,104,0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
92,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
93,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
94,104,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
95,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
96,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
97,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
98,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
99,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
100,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
101,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
102,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
103,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
104,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
105,104,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
106,104,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
107,104,0.0,0.05,0.0,0.0,Type-2,devstral:24b,fork_M1,primary_M1,Spring-movie.db
108,104,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
109,104,0.9,0.0,0.1,0.0,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
110,104,0,0.95,0.98,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
111,104,0.0,0.15,0.75,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
112,104,0.9,0.5,0.7,0.1,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
113,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
114,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
115,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
116,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
117,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
118,104,0.9,0.75,0.85,0,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
119,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
120,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
121,104,0,0.15,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
122,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
123,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
124,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
125,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
126,104,0.0,0.0,0.0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
127,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
128,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
129,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
130,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
131,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
132,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
133,104,0.0,0.0,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
134,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
135,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
136,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
137,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
138,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
139,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
140,104,0,0.25,0,0,Type-2,devstral:24b,fork_M1,primary_M1,Spring-movie.db
141,104,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
142,104,0,0,0,0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
143,104,0.8,0.95,0.1,0.0,Type-2,devstral:24b,fork_M1,primary_M1,Spring-movie.db
144,104,0.8,0.9,0.7,0,Type-2,devstral:24b,fork_M1,primary_M1,Spring-movie.db
145,104,0.0,0.0,0.5,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
146,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
147,104,0.0,0.0,0.5,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
148,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
149,104,0.8,0.65,0.7,0,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
150,104,0.0,0.05,0.7,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
151,104,0.1,0.15,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
152,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
153,104,0,0,0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
154,104,0.0,0.05,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
155,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
156,104,0,0,0,0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
157,104,0,0.05,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
158,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
159,104,0.0,0.0,0.0,0.05,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
160,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
161,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
162,104,0.0,0.0,0.0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
163,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
164,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
165,104,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
166,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
167,104,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
168,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
169,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
170,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
171,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
172,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
173,104,0,0.15,0.85,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
174,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
175,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
176,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
177,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
178,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
179,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
180,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
181,104,0.0,0.0,0.0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
182,104,0.0,0.05,0.0,0.0,Type-2,devstral:24b,fork_M1,primary_M1,Spring-movie.db
183,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
184,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
185,104,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
186,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
187,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
188,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
189,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
190,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
191,104,0.0,0.0,0.0,0.5,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
192,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
193,104,0.95,0.85,0.1,0.05,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
194,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
195,104,0.2,0.25,0.8,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
196,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
197,104,0.0,0.05,0.8,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
198,104,0.0,0.05,0.8,0.7,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
199,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
200,104,0.0,0.0,0.25,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
201,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
202,104,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
0,104,0.0,0.05,0.95,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
1,104,0,0,0.1,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
2,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
3,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
4,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
5,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
6,104,0,0.05,0.8,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
7,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
8,104,0.05,0.65,0.75,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
9,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
10,104,0,0,0.15,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
11,104,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
12,104,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
13,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
14,104,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
15,104,0,0.1,0,0,Type-2,devstral:24b,fork_M1,primary_M1,Spring-movie.db
16,104,0,0.05,0.1,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
17,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
18,104,0.0,0.0,0.0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
19,104,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
20,104,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
21,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
22,104,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
23,104,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
24,104,0.0,0.05,0.05,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
25,104,0.0,0.0,0.0,0.1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
26,104,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
27,104,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
28,104,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
29,104,0.8,0.95,0.2,0.0,Type-2,devstral:24b,fork_M1,primary_M1,Spring-movie.db
30,104,0.9,0.85,0.75,0.0,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
31,104,0.0,0.0,0.8,0.5,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
32,104,0.0,0.0,0.25,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
33,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
34,104,0.0,0.0,0.6,0.7,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
35,104,0.95,0.8,0.6,0.1,Type-1,devstral:24b,fork_M1,primary_M1,Spring-movie.db
36,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
37,104,0.1,0.2,0.65,0.1,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
38,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
39,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
40,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
41,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
42,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
43,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
44,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
45,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
46,104,0.0,0.0,0.0,0.2,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
47,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
48,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
49,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
50,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
51,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
52,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
53,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
54,104,0,0,0,0.8,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
55,104,0.0,0.0,0.0,0.9,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
56,104,0.0,0.0,0.25,0.75,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
57,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
58,104,0.0,0.0,0.05,0.95,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
59,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
60,104,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
61,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
62,104,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
63,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
64,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
65,104,0.0,0.0,0.05,0.0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
66,104,0,0,0.05,0,Type-3,devstral:24b,fork_M1,primary_M1,Spring-movie.db
67,104,0.0,0.0,0.0,0.0,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
68,104,0.0,0.05,0.1,0.85,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
69,104,-1,-1,-1,-1,Type-4,devstral:24b,fork_M1,primary_M1,Spring-movie.db
